mean_acc_x,mean_acc_y,mean_acc_z,mean_gyro_x,mean_gyro_y,mean_gyro_z,std_acc_x,std_acc_y,std_acc_z,std_gyro_x,Activity
1.396360,0.794908,9.738925,0.161080,0.103821,0.178149,1.056672,0.510530,1.259858,0.277916,RUNNING
1.368770,0.935192,9.068367,0.107823,0.196199,0.195435,0.933122,0.889924,1.174822,0.139180,RUNNING
1.399931,0.171676,8.449024,0.041700,0.233845,0.200639,1.155280,0.413050,0.570790,0.238767,RUNNING
1.772913,0.888913,8.942902,0.138636,0.106943,0.212917,1.350986,0.825677,1.377576,0.246689,RUNNING
1.275946,1.008706,8.438112,0.079908,0.099859,0.224558,1.183887,0.923933,1.241381,0.510782,RUNNING
1.548953,0.772028,8.686080,0.152554,0.178046,0.328393,0.895712,0.846807,0.550550,0.243382,RUNNING
1.631617,0.843579,8.477558,0.170812,0.146744,0.190121,0.870220,0.745795,1.381832,0.364342,RUNNING
0.743006,1.145234,8.220375,0.162740,0.134593,0.294693,1.394004,0.977053,1.373646,0.227807,RUNNING
1.248173,0.903693,9.000778,0.225943,0.139400,0.236156,1.441550,0.605502,1.037148,0.222176,RUNNING
0.565497,1.189359,9.377353,0.155233,0.230424,0.197217,1.912420,1.107257,0.951741,0.311869,RUNNING
1.338963,0.527241,10.658057,0.211717,0.169729,0.166292,1.496132,0.909160,1.041669,0.353276,RUNNING
1.710556,0.264657,9.551836,0.170469,0.143045,0.220979,0.808242,1.282900,1.638590,0.307665,RUNNING
1.606603,1.055878,9.052691,0.145703,0.212002,0.239306,1.144409,1.316192,0.687357,0.319934,RUNNING
1.103905,-0.197213,9.574297,0.142459,0.129609,0.221482,0.919549,0.821132,0.719888,0.303422,RUNNING
1.989246,0.771710,8.892249,0.248357,0.098914,0.237087,0.754767,0.856343,0.710898,0.295411,RUNNING
0.975749,0.912376,9.571150,0.143685,0.112714,0.142110,0.919521,1.285884,0.871141,0.288192,RUNNING
0.347473,0.581142,9.951170,0.150009,0.143536,0.115253,0.817191,1.106994,1.442739,0.201734,RUNNING
1.016425,1.255848,8.982812,0.089946,0.091143,0.168003,0.999334,0.959960,0.629739,0.220101,RUNNING
1.131623,0.957055,8.400822,0.184075,0.088528,0.152973,0.756396,0.958788,1.368396,0.387465,RUNNING
0.927159,1.339664,9.159472,0.195382,0.122153,0.250912,0.902919,1.586759,1.734883,0.193370,RUNNING
1.336357,0.677284,8.776108,0.148501,0.099373,0.236908,0.606240,1.351304,1.398452,0.403739,RUNNING
1.339142,1.266417,8.293772,0.233810,0.232483,0.213385,1.255580,0.729128,1.046154,0.227747,RUNNING
1.582900,1.058599,9.132492,0.224762,0.107877,0.232372,0.751929,0.988565,0.877989,0.400240,RUNNING
1.196993,1.108399,9.306056,0.055398,0.242485,0.242347,1.090348,0.955384,1.344949,0.305402,RUNNING
1.310271,0.887810,9.148804,0.171625,0.137052,0.174544,0.880554,1.017078,0.839059,0.234883,RUNNING
1.325341,1.475622,9.029731,0.116974,0.128093,0.160376,1.161981,1.189633,1.199668,0.142992,RUNNING
1.311873,0.228147,8.453417,0.170477,0.099891,0.199581,1.110286,0.775984,0.994156,0.397653,RUNNING
1.341925,0.518576,8.554004,0.113444,0.285947,0.240897,1.023019,0.709468,0.676019,0.489338,RUNNING
1.090855,1.184593,9.309491,0.185276,0.205283,0.270866,0.385264,1.308612,1.132689,0.196333,RUNNING
1.158729,1.567348,9.105855,0.099785,0.188108,0.196994,0.886178,0.630803,0.846997,0.314849,RUNNING
1.623976,0.691137,9.252245,0.105818,0.109279,0.258217,1.086382,0.005179,1.223790,0.308863,RUNNING
0.575316,0.289638,9.648998,0.099138,0.123047,0.089059,1.193317,1.516348,1.767350,0.302671,RUNNING
1.005579,1.041826,8.755200,0.168076,0.172822,0.165991,1.115639,0.492651,1.261416,0.314459,RUNNING
1.509588,-0.019745,8.969095,0.132017,0.115694,0.240862,1.408177,0.939354,1.205935,0.173332,RUNNING
0.761963,0.727789,9.002839,0.056200,0.173525,0.223145,1.214684,1.601221,1.564689,0.117145,RUNNING
0.835209,0.784260,9.895225,0.130425,0.110096,0.229154,1.080575,1.148101,1.413815,0.390119,RUNNING
0.737891,1.839388,7.986739,0.122197,0.058348,0.238826,0.974632,0.260595,1.276017,0.125012,RUNNING
1.402444,0.813121,8.959079,0.121489,0.038075,0.138734,0.655170,0.415730,1.052198,0.264762,RUNNING
1.493627,0.634129,8.390431,0.147062,0.174409,0.188693,0.966493,1.023027,1.412293,0.266911,RUNNING
1.793833,0.845568,9.152140,0.172821,0.209732,0.226739,0.770543,0.741163,1.001164,0.121981,RUNNING
1.300964,0.942813,9.563274,0.162048,0.211453,0.159247,1.388774,0.753735,1.240299,0.273369,RUNNING
1.541755,1.123781,9.287964,0.186478,0.175874,0.226231,0.907861,1.025529,1.526454,0.190953,RUNNING
1.769886,0.944444,9.389693,0.084947,0.173934,0.160069,0.735239,1.196230,1.165010,0.429025,RUNNING
0.675236,0.934045,9.004265,0.115508,0.159593,0.142677,0.647919,1.047865,1.117313,0.279184,RUNNING
1.281129,0.856315,8.659102,0.148098,0.109615,0.162674,1.031182,1.018496,2.021415,0.236510,RUNNING
0.964742,0.843108,9.520720,0.125237,0.076767,0.150744,1.522698,0.882003,1.134310,0.102904,RUNNING
0.947083,1.239640,9.007190,0.068803,0.228255,0.266180,0.539817,0.230626,1.573926,0.436968,RUNNING
0.419527,1.034794,9.036218,0.083766,0.137863,0.147210,0.543212,0.640883,0.930910,0.319419,RUNNING
0.854897,0.797200,8.572240,0.223165,0.109516,0.213250,0.797276,1.332308,1.116925,0.230045,RUNNING
1.449109,1.677352,9.190643,0.212729,0.223093,0.249677,0.818571,0.954693,0.399558,0.237070,RUNNING
0.585728,1.384210,8.835472,0.129942,0.215028,0.222720,0.823343,0.375692,0.935249,0.289434,RUNNING
1.309045,0.882677,10.167016,0.191513,0.139277,0.197040,1.010119,0.982505,1.029749,0.331786,RUNNING
0.751352,1.365734,9.791609,0.176885,0.083777,0.112023,1.106044,0.999601,1.536337,0.150741,RUNNING
1.383810,1.480525,9.659176,0.068059,0.104146,0.134410,1.417081,0.678303,1.117220,0.432652,RUNNING
1.089155,0.915576,9.119766,0.104659,0.096901,0.199813,0.215216,0.895182,1.502420,0.268140,RUNNING
0.875071,0.940564,8.511391,0.160676,0.085363,0.269367,0.417161,0.727660,0.951485,0.470512,RUNNING
1.277760,0.478577,9.208224,0.176573,0.122394,0.193386,0.770188,0.936352,1.040717,0.305897,RUNNING
2.015528,0.689520,9.313622,0.127002,0.212926,0.258659,1.428861,0.820756,1.216483,0.475692,RUNNING
0.735926,0.312343,9.264327,0.151177,0.040281,0.132437,0.868255,1.003052,1.129320,0.175866,RUNNING
1.427480,1.248111,10.439379,0.143268,0.130741,0.219791,0.875787,1.319471,1.493918,0.335482,RUNNING
1.079888,0.577116,9.669784,0.142053,0.032270,0.215908,1.070072,1.032093,0.927181,0.221212,RUNNING
2.023920,0.262490,9.524371,0.165210,0.130904,0.158450,1.089856,0.785283,1.084144,0.120021,RUNNING
0.435291,1.164672,8.622985,0.194807,0.140797,0.169269,1.015803,0.565938,1.055212,0.263988,RUNNING
1.845725,1.088487,9.066166,0.132436,0.182900,0.215642,1.217729,1.073549,1.042284,0.453778,RUNNING
1.376553,0.591989,8.475078,0.165216,0.148391,0.190583,1.023443,0.608103,1.521676,0.361441,RUNNING
0.450851,0.217073,8.950438,0.179526,0.048597,0.180544,0.760171,0.700467,1.383993,0.263742,RUNNING
1.508441,0.643248,8.962264,0.112104,0.113882,0.261003,1.040613,0.950479,1.378446,0.319151,RUNNING
1.113253,0.876132,9.557989,0.133504,0.176512,0.220795,0.998391,0.537577,1.236199,0.294164,RUNNING
1.250625,1.058117,8.803481,0.124896,0.167491,0.168778,0.681091,0.902498,1.198126,0.408201,RUNNING
1.113670,0.475716,9.489937,0.139803,0.133924,0.155697,1.147543,1.675389,1.418733,0.380027,RUNNING
1.212366,0.856998,8.372074,0.194129,0.082456,0.242861,0.916952,1.480430,0.910437,0.240274,RUNNING
1.268652,0.922051,8.088039,0.218027,0.193215,0.268414,1.284730,1.205868,0.878210,0.289519,RUNNING
1.728610,0.913557,9.117910,0.142202,0.160132,0.204017,1.285084,0.567520,0.974623,0.171419,RUNNING
0.691116,0.101689,9.179161,0.121470,0.162018,0.202233,1.203130,0.475679,1.048028,0.064205,RUNNING
0.882977,0.905167,7.836367,0.209055,0.157701,0.206998,1.209825,0.674360,2.055720,0.292518,RUNNING
2.006627,-0.124769,8.419469,0.109050,0.175577,0.203322,0.879720,0.789088,0.985051,0.342988,RUNNING
1.418603,0.609716,8.608194,0.037306,0.213819,0.184330,0.610322,0.867706,1.608331,0.385494,RUNNING
0.010573,0.736291,8.850898,0.120616,0.207568,0.281281,1.196197,1.278256,1.105214,0.255066,RUNNING
0.875400,1.222232,9.335948,0.130577,0.194739,0.237896,0.741894,1.097507,0.889783,0.113012,RUNNING
1.236416,0.414935,8.296799,0.091354,0.167316,0.215314,1.150087,1.044033,1.198303,0.278413,RUNNING
1.846555,1.128805,9.029611,0.045160,0.153805,0.145673,0.269752,0.588522,1.285253,0.326825,RUNNING
1.424082,0.962765,9.261322,0.097917,0.218574,0.156306,0.886367,1.000432,0.806718,0.379881,RUNNING
1.440384,1.078754,8.999741,0.130216,0.183869,0.318435,0.791109,1.349321,1.554274,0.262585,RUNNING
0.953431,0.524879,9.276842,0.147098,0.121553,0.174584,0.990134,1.326736,1.562343,0.332781,RUNNING
0.277827,1.261994,8.206451,0.070258,0.110820,0.244181,0.803694,0.922012,0.745501,0.210047,RUNNING
0.883461,0.447413,8.648170,0.181839,0.066558,0.272459,1.822287,1.271564,0.707978,0.337708,RUNNING
1.433786,1.796448,10.319368,0.215991,0.100545,0.209007,1.389298,1.049870,1.489922,0.327611,RUNNING
1.910968,1.162479,8.008624,0.164078,0.193440,0.232633,0.814607,0.681517,0.767619,0.360993,RUNNING
0.703710,0.534343,9.043721,0.082971,0.087258,0.178040,1.294335,1.342014,1.429134,0.269206,RUNNING
1.678177,0.308991,9.466833,0.162008,0.215017,0.169182,0.672267,0.355867,1.437620,0.151080,RUNNING
1.922420,0.760372,8.987298,0.075166,0.192780,0.219255,1.305765,0.521947,0.614809,0.304808,RUNNING
1.176737,1.347783,9.041971,0.082056,0.172259,0.216717,0.860288,0.743073,1.015544,0.344548,RUNNING
0.954467,0.440606,9.969298,0.080492,0.115471,0.225799,0.905081,0.826113,1.273691,0.251795,RUNNING
1.056193,0.330621,8.521991,0.145163,0.225098,0.233842,1.859927,1.191036,1.401745,0.407378,RUNNING
1.097415,0.515868,7.952749,0.204141,0.215218,0.198719,0.777353,0.948569,1.205850,0.167256,RUNNING
1.401999,0.454225,9.138041,0.141955,0.156231,0.126136,0.543887,0.647403,1.825569,0.216756,RUNNING
1.244586,0.985434,8.726725,0.100740,0.135263,0.187120,1.067881,0.382586,1.242979,0.414720,RUNNING
1.608289,0.809078,9.066729,0.151163,0.203529,0.188232,0.687147,0.945068,1.203515,0.402204,RUNNING
1.495136,0.679733,8.148761,0.172571,0.200590,0.189529,0.669575,0.815890,1.070883,0.297387,RUNNING
0.659933,0.801071,9.439933,0.195253,0.103314,0.219242,0.820297,0.766263,1.128747,0.222926,RUNNING
1.494793,0.784407,9.447328,0.153551,0.161944,0.227823,0.912546,0.525692,1.168297,0.502702,RUNNING
0.805615,0.655283,8.947652,0.180362,0.214651,0.184005,1.397152,0.549663,0.749252,0.153377,RUNNING
1.421166,0.794363,8.750981,0.076176,0.182154,0.216568,0.967457,0.917217,1.341025,0.439770,RUNNING
1.107550,0.468581,8.093510,0.180307,0.154250,0.189093,0.771406,0.460096,1.363255,0.288119,RUNNING
1.381707,0.693376,9.249366,0.077386,0.149900,0.237582,1.027268,1.266403,1.071238,0.478864,RUNNING
0.488145,0.765029,9.652215,0.185948,0.181201,0.224841,1.163997,0.834990,1.218203,0.217687,RUNNING
1.298167,1.216407,8.836160,0.170944,0.183492,0.244845,0.912643,0.866531,1.207553,0.214626,RUNNING
1.082400,0.647336,9.094542,0.144718,0.167163,0.267790,1.441228,0.991053,1.052833,0.423455,RUNNING
1.583536,0.535759,10.078920,0.092277,0.168386,0.233366,1.042071,0.992816,1.182422,0.202855,RUNNING
0.918483,0.642654,8.444770,0.232452,0.168070,0.201563,1.349953,1.057381,0.405159,0.275471,RUNNING
1.734455,0.900144,8.878996,0.144839,0.117031,0.136911,0.956946,0.893267,0.776214,0.172894,RUNNING
1.940094,1.060175,9.171788,0.148907,0.302627,0.256741,0.496786,0.635028,0.652471,0.334201,RUNNING
1.260279,1.832971,8.814308,0.110786,0.064327,0.162431,1.467878,1.431267,0.922201,0.369125,RUNNING
1.099288,1.254355,8.827096,0.177074,0.101353,0.148842,0.424502,1.165399,1.147670,0.290831,RUNNING
0.911254,1.129044,9.346560,0.061746,0.121753,0.210634,1.414270,0.819539,1.632618,0.273597,RUNNING
0.938879,0.837420,7.632970,0.088020,0.082939,0.151924,1.185333,0.825149,1.068222,0.252305,RUNNING
1.422111,1.083611,7.897723,0.112963,0.155721,0.304621,0.942385,1.096669,0.743933,0.436065,RUNNING
1.515026,1.223032,9.040941,0.146860,0.142458,0.239213,0.976600,1.221857,1.507409,0.263182,RUNNING
0.412061,1.422432,8.916491,0.160782,0.198936,0.229969,0.883786,1.144121,1.035363,0.077133,RUNNING
1.234821,0.812080,9.191499,0.168485,0.074310,0.256854,0.961622,0.600433,1.438192,0.297311,RUNNING
1.191939,0.990534,9.151037,0.173734,0.276390,0.197279,0.550671,0.633152,1.478846,0.229839,RUNNING
1.237334,0.399778,9.475300,0.090377,0.164489,0.135861,1.142902,0.263051,1.070289,0.325651,RUNNING
1.286687,0.160669,9.602958,0.190681,0.132904,0.228266,1.426450,1.135344,1.121717,0.441648,RUNNING
1.178167,1.151619,9.600329,0.140834,0.050716,0.183900,0.609666,0.319862,1.365520,0.388883,RUNNING
0.828181,0.534960,9.637687,0.166567,0.119332,0.186177,1.815387,1.146707,1.248013,0.056526,RUNNING
1.430990,1.473347,9.927462,0.245672,0.119061,0.218344,1.096886,0.860122,1.305845,0.511666,RUNNING
1.261431,0.552041,7.670177,0.167565,0.200470,0.200736,0.972486,0.868811,1.268494,0.369482,RUNNING
1.050396,0.849216,9.625461,0.175569,0.168398,0.234137,1.037114,0.868202,1.406701,0.349461,RUNNING
0.694333,0.463692,10.727195,0.133797,0.143536,0.244494,0.556608,0.815828,0.911972,0.357338,RUNNING
1.139086,0.844460,9.885321,0.246390,0.228455,0.181194,0.795656,1.236609,1.234892,0.280411,RUNNING
1.211119,1.196123,10.587571,0.213116,0.095915,0.185951,1.072665,0.528348,1.271043,0.348231,RUNNING
1.006597,1.094921,10.056491,0.184788,0.127491,0.343000,0.931580,0.775950,0.899518,0.273760,RUNNING
0.145865,1.144012,9.234122,0.153251,0.193195,0.278934,0.617848,0.790353,0.789811,0.403037,RUNNING
0.865154,1.259825,9.913666,0.096942,0.102976,0.211014,0.964940,0.924044,0.920309,0.335033,RUNNING
0.990041,0.907626,8.588333,0.170037,0.144100,0.290404,1.099387,0.839363,1.823296,0.264663,RUNNING
0.847385,1.085516,8.219544,0.189604,0.217203,0.124634,1.269385,0.760509,1.269075,0.465704,RUNNING
1.645920,0.869069,9.107417,0.110000,0.205004,0.218715,1.050848,1.333898,1.506887,0.403539,RUNNING
1.217528,0.227944,8.940053,0.174167,0.123103,0.212178,0.626175,0.643413,1.206033,0.460279,RUNNING
1.091035,0.776701,8.029387,0.084152,0.258691,0.176217,1.150184,0.536433,1.095918,0.486852,RUNNING
1.212816,1.237316,8.945701,0.161313,0.202463,0.173701,0.545615,1.414169,0.943377,0.384946,RUNNING
0.989821,0.738887,9.346688,0.194179,0.034173,0.244874,1.126830,0.923531,1.196065,0.350436,RUNNING
1.321594,0.641095,9.087747,0.107400,0.145355,0.191618,1.089859,0.627005,1.473375,0.185559,RUNNING
1.514973,1.117940,7.677993,0.165164,0.062950,0.179484,0.684955,1.128439,1.194967,0.242370,RUNNING
1.106826,0.635938,8.246838,0.208563,0.158725,0.218556,1.008326,0.471858,1.137278,0.363018,RUNNING
1.364004,0.638416,7.524262,0.155405,0.052784,0.195800,0.258590,0.846307,0.801903,0.430258,RUNNING
1.182437,1.024645,8.213684,0.223485,0.203895,0.190138,1.405131,1.245417,1.045631,0.424124,RUNNING
0.836859,0.635461,9.937162,0.173477,0.115069,0.325924,1.192093,0.667728,1.281363,0.347311,RUNNING
1.449953,1.223148,9.217963,0.173111,0.113470,0.177080,0.602551,0.397259,1.217667,0.232728,RUNNING
1.384426,1.026018,9.167181,0.200045,0.155073,0.104382,1.287514,0.942535,1.572661,0.161001,RUNNING
1.537139,0.614451,9.423499,0.090034,0.121007,0.254755,1.179700,0.728525,1.384053,0.369966,RUNNING
1.160197,1.434474,8.910933,0.100882,0.195884,0.175810,1.011867,0.806190,1.110821,0.309251,RUNNING
0.752035,1.237952,9.869622,0.235980,0.124905,0.234796,0.729914,0.503096,1.106562,0.310068,RUNNING
1.449868,0.243772,8.826499,0.181690,0.081873,0.136636,1.115129,0.403013,1.328465,0.150192,RUNNING
1.015200,0.432790,9.290409,0.210227,0.138192,0.112603,0.887594,0.800335,1.013796,0.264625,RUNNING
1.671577,1.371760,10.465437,0.261404,0.192196,0.201199,1.423420,1.397968,1.262473,0.255633,RUNNING
1.469248,1.683444,8.744167,0.212790,0.193882,0.229362,1.045888,1.036288,1.146598,0.378686,RUNNING
1.373025,1.001653,7.330289,0.214345,0.178180,0.274449,1.307789,1.203574,1.497565,0.475166,RUNNING
1.391087,1.023556,8.862996,0.112035,0.176671,0.236733,0.967388,0.855409,0.915267,0.483829,RUNNING
1.413313,1.279799,8.777750,0.174528,0.198626,0.154626,0.932249,1.338840,1.194699,0.382390,RUNNING
1.290143,0.574888,9.831211,0.269197,0.110614,0.143213,1.152914,0.991574,1.234470,0.432859,RUNNING
0.900320,0.210052,10.627744,0.019748,0.160151,0.167235,1.045225,1.092953,1.085262,0.429619,RUNNING
1.477718,0.685147,10.690192,0.178652,0.172299,0.081008,1.091047,0.757114,1.738038,0.279661,RUNNING
1.630392,0.933757,10.016661,0.150956,0.141674,0.186415,0.999546,1.291607,1.352978,0.299325,RUNNING
1.583634,0.941725,10.012703,0.138728,0.113056,0.257264,1.311476,1.320367,1.556112,0.261020,RUNNING
1.123573,0.961260,9.080478,0.127270,0.080485,0.109752,0.951889,1.387402,2.136112,0.389066,RUNNING
1.055025,1.238724,8.121437,0.106635,0.163348,0.167768,1.082437,1.302927,0.728184,0.120331,RUNNING
1.541483,0.722298,10.874108,0.171344,0.055452,0.225832,1.504951,1.540127,1.507226,0.218034,RUNNING
1.235684,0.871462,7.768534,0.154780,0.277941,0.184477,0.899008,0.897904,1.133809,0.254422,RUNNING
0.231068,1.482634,8.425388,0.132343,0.177824,0.108041,0.992984,0.978217,1.269451,0.107886,RUNNING
1.368442,1.130613,9.043992,0.156822,0.153890,0.212303,1.071016,0.980570,1.062059,0.352902,RUNNING
1.187663,0.369259,9.565232,0.189458,0.086747,0.192546,1.052833,0.915627,0.723699,0.178715,RUNNING
1.487209,0.431985,8.217379,0.220138,0.202673,0.187408,1.092085,1.103225,1.283757,0.154148,RUNNING
1.634623,0.281561,8.803618,0.100530,0.117761,0.087137,1.190041,1.466623,1.208308,0.172549,RUNNING
1.479161,1.100210,9.017299,0.158527,0.096860,0.273705,0.812714,1.417949,1.182858,0.233044,RUNNING
1.765125,0.921558,9.423967,0.108608,0.091237,0.214205,1.429714,0.233672,1.042700,0.282496,RUNNING
0.821380,0.964711,9.504770,0.209760,0.122066,0.228157,0.790228,0.746223,1.623278,0.333285,RUNNING
1.079288,0.795844,9.058750,0.207170,0.181321,0.294716,1.188744,1.280075,1.696722,0.505836,RUNNING
0.977044,1.135356,9.881022,0.110119,0.178773,0.209979,0.706935,0.697850,1.484411,0.487967,RUNNING
1.290122,1.644572,8.703378,0.212042,0.203507,0.234879,1.293821,0.693054,0.905386,0.288031,RUNNING
1.059089,0.561986,9.278110,0.156105,0.180789,0.178517,0.952472,1.111552,1.560927,0.352846,RUNNING
1.081099,0.818925,9.482422,0.074136,0.139551,0.229508,0.925419,1.018250,1.060852,0.146982,RUNNING
1.537458,1.166248,8.951382,0.135018,0.253867,0.176949,1.094281,0.361280,1.643322,0.195683,RUNNING
1.693978,0.880752,9.485564,0.191800,0.181833,0.199397,0.686753,0.750020,0.731865,0.261393,RUNNING
1.284763,0.498478,9.086537,0.066227,0.194547,0.170527,0.149521,0.795747,1.158054,0.394276,RUNNING
0.913724,0.428497,7.509462,0.138447,0.075397,0.194237,1.127902,1.160975,0.885979,0.395378,RUNNING
0.748537,0.770870,10.440352,0.142982,0.161905,0.195806,0.725939,1.017195,0.910366,0.384935,RUNNING
0.885861,0.968610,9.368385,0.162499,0.133389,0.248636,0.923768,0.653904,1.272009,0.148697,RUNNING
0.564082,0.034759,8.303392,0.163102,0.185504,0.149648,1.220504,1.303354,0.982361,0.286952,RUNNING
1.852222,0.861286,9.355033,0.133526,0.165768,0.170349,1.002792,0.641481,0.709640,0.327144,RUNNING
1.528425,1.141194,8.166603,0.078763,0.148988,0.152800,0.410122,1.099244,1.680408,0.305961,RUNNING
1.317195,0.181485,7.609438,0.117657,0.149801,0.238654,0.368446,0.861323,1.456922,0.301196,RUNNING
1.042055,0.434581,8.848643,0.128164,0.164715,0.159211,1.332810,1.497162,1.178541,0.470790,RUNNING
1.361127,0.750171,10.551473,0.157443,0.178821,0.260425,0.599415,0.573849,0.861948,0.163862,RUNNING
0.510885,1.681144,8.908758,0.176124,0.149745,0.181103,0.686556,0.803641,1.374183,0.266024,RUNNING
0.934837,1.504536,9.567555,0.154343,0.171883,0.280214,0.547864,0.812834,0.894948,0.377885,RUNNING
0.893575,0.934953,8.381845,0.105410,0.139275,0.189007,0.577793,1.151783,1.386241,0.338646,RUNNING
1.240703,0.503813,9.437971,0.091171,0.191372,0.250768,1.089699,0.803903,1.058076,0.189411,RUNNING
1.039284,1.379365,8.299604,0.126693,0.188300,0.164236,1.655854,1.065758,0.916973,0.232847,RUNNING
1.631868,0.067977,8.227996,0.088961,0.127950,0.248597,1.052971,0.572944,1.778392,0.360421,RUNNING
1.614956,1.459490,9.430387,0.115640,0.234029,0.197751,1.126537,0.956390,1.047575,0.477756,RUNNING
0.647420,1.081536,8.914508,0.132876,0.155077,0.207825,0.885184,0.786034,1.234821,0.483669,RUNNING
1.967215,1.302862,9.205939,0.133615,0.242290,0.154160,1.396112,1.419786,0.673139,0.017838,RUNNING
0.800677,0.258890,8.987514,0.136404,0.149517,0.171409,1.012702,1.270127,1.401086,0.327818,RUNNING
1.454539,1.407120,9.409441,0.122515,0.157984,0.263266,1.049014,0.401209,1.490540,0.429586,RUNNING
1.526454,0.103476,9.983561,0.202261,0.107024,0.266245,1.276111,0.708296,1.285287,0.205857,RUNNING
1.497449,1.219596,8.510052,0.117542,0.235177,0.204262,0.870919,1.215512,1.276094,0.223170,RUNNING
0.942885,0.280975,8.141155,0.162371,0.164748,0.084827,0.681888,1.130098,1.564409,0.192328,RUNNING
1.730870,0.705256,9.143712,0.161662,0.148724,0.170059,0.265515,1.001888,1.006505,0.143058,RUNNING
1.827846,0.844900,7.790538,0.101948,0.258865,0.192830,1.114341,0.518080,1.138681,0.368537,RUNNING
1.178607,1.588117,8.434888,0.109206,0.123634,0.185676,1.144628,0.943042,1.294975,0.192627,RUNNING
0.645955,0.868657,7.952814,0.049262,0.120996,0.167020,1.218670,0.664932,0.744214,0.254569,RUNNING
1.078232,0.507425,8.478137,0.079170,0.216361,0.135098,0.692888,0.493219,1.440311,0.143473,RUNNING
2.132024,0.880794,8.097002,0.185982,0.149690,0.254894,0.945829,0.811564,1.217101,0.116513,RUNNING
0.555430,-0.262134,9.555085,0.097210,0.155530,0.112488,0.895738,0.956017,0.595902,0.357791,RUNNING
1.148737,1.463225,9.132167,0.111285,0.131115,0.117755,1.274615,0.616869,1.965222,0.387617,RUNNING
1.135719,1.196602,8.895944,0.158982,0.174596,0.049081,1.069930,0.631356,1.182648,0.281999,RUNNING
0.853754,0.844544,9.844710,0.167925,0.172168,0.235607,0.940311,1.187739,1.363737,0.250224,RUNNING
1.217457,0.552079,8.956165,0.178835,0.105247,0.162726,0.795601,0.926491,1.558992,0.294378,RUNNING
1.498336,0.818963,9.518532,0.138881,0.087679,0.208810,0.884004,1.233386,0.932829,0.567887,RUNNING
1.851786,1.098007,8.880347,0.126518,0.215529,0.170703,0.792231,0.740006,1.362551,0.201437,RUNNING
1.138716,0.906369,7.919582,0.146765,0.218752,0.199991,1.046263,1.073611,1.045945,0.298417,RUNNING
0.661896,1.131221,9.387252,0.136063,0.133255,0.216947,0.428159,0.601205,1.748431,0.173087,RUNNING
1.795327,1.835160,8.672290,0.084686,0.231459,0.307932,1.410199,0.725939,1.417356,0.459409,RUNNING
1.103790,0.649022,8.800606,0.232895,0.134944,0.057050,1.505426,1.261102,1.566938,0.368928,RUNNING
0.298648,0.875680,8.846891,0.124495,0.112629,0.191963,0.605394,0.590088,1.117849,0.401584,RUNNING
1.102551,1.262547,8.573936,0.143629,0.150596,0.089915,1.209237,0.741733,0.619685,0.384812,RUNNING
1.400929,1.217277,8.496561,0.180134,0.203098,0.225288,0.740730,0.898950,1.191344,0.183904,RUNNING
1.690802,1.058763,8.689325,0.226112,0.099461,0.170474,1.204275,0.959080,1.172022,0.400573,RUNNING
1.232861,0.590583,9.402644,0.264588,0.176044,0.069384,0.800799,1.490910,0.897198,0.154960,RUNNING
1.345414,0.898832,8.379899,0.130658,0.133468,0.129324,1.019000,0.776317,1.142965,0.295296,RUNNING
0.855198,1.822404,8.728464,0.160032,0.141749,0.164322,1.037066,0.810782,1.202933,0.377579,RUNNING
1.107254,0.879226,9.687837,0.158905,0.067510,0.192427,0.976774,1.019758,1.448518,0.339283,RUNNING
1.472418,0.952459,9.451602,0.221919,0.198247,0.154095,0.943644,0.542385,1.116686,0.274612,RUNNING
0.790892,0.007947,9.042963,0.175990,0.127186,0.175609,1.213870,0.927528,1.537990,0.306810,RUNNING
1.532263,0.695911,8.794687,0.135649,0.110256,0.251592,1.541429,0.664868,1.064563,0.235048,RUNNING
0.892849,0.997273,8.948902,0.246224,0.212362,0.263559,1.120954,1.305939,1.116599,0.530282,RUNNING
1.849605,0.567443,8.812188,0.158102,0.108091,0.225970,0.800125,1.128957,1.010411,0.427224,RUNNING
1.397364,1.823931,8.834576,0.235542,0.183104,0.245729,0.537486,0.882802,0.908165,0.386339,RUNNING
1.188556,1.018360,9.965419,0.134647,0.147259,0.234169,1.526760,0.362487,1.029956,0.125386,RUNNING
0.652098,0.436169,9.394082,0.073053,0.133039,0.173407,0.835137,1.287408,1.124967,0.261964,RUNNING
1.893820,0.996893,8.474295,0.039914,0.197335,0.208251,0.809985,0.579605,1.188772,0.356497,RUNNING
0.555688,0.838779,8.998309,0.165933,0.194559,0.155351,0.820614,1.238624,1.804722,0.340258,RUNNING
1.048771,1.366807,9.209315,0.202609,0.043976,0.165132,1.565929,0.861979,1.832040,0.217405,RUNNING
1.614580,0.343044,8.450855,0.133611,0.158136,0.238410,1.029241,1.082197,0.984485,0.465414,RUNNING
0.803036,1.606024,8.395856,0.197312,0.067575,0.169351,1.046516,1.320682,0.995622,0.192996,RUNNING
1.717417,1.039994,8.903384,0.188877,0.166709,0.210949,0.815082,0.411702,1.207129,0.296152,RUNNING
1.300124,0.589088,9.370042,0.175284,0.176820,0.240648,0.937090,1.170452,1.289546,0.241806,RUNNING
1.405181,0.297087,8.486901,0.181152,0.151967,0.224720,0.457833,0.271212,1.351952,0.061657,RUNNING
